"Plot Title: 100CM-190508"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Button Down (LGR S/N: 2247367)","Button Up (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
320,05/08/19 09:23:15 AM,24.31,,,,,,
321,05/08/19 09:23:16 AM,24.31,,,,,,
322,05/08/19 09:23:17 AM,23.98,,,,,,
323,05/08/19 09:23:18 AM,24.31,,,,,,
324,05/08/19 09:23:19 AM,24.31,,,,,,
325,05/08/19 09:23:20 AM,24.31,,,,,,
326,05/08/19 09:23:21 AM,24.31,,,,,,
327,05/08/19 09:23:22 AM,24.31,,,,,,
328,05/08/19 09:23:23 AM,24.31,,,,,,
329,05/08/19 09:23:24 AM,23.98,,,,,,
330,05/08/19 09:23:25 AM,23.30,,,,,,
331,05/08/19 09:23:26 AM,24.31,,,,,,
332,05/08/19 09:23:27 AM,22.29,,,,,,
333,05/08/19 09:23:28 AM,23.64,,,,,,
334,05/08/19 09:23:29 AM,23.30,,,,,,
335,05/08/19 09:23:30 AM,23.98,,,,,,
336,05/08/19 09:23:31 AM,23.98,,,,,,
337,05/08/19 09:23:32 AM,24.31,,,,,,
338,05/08/19 09:23:33 AM,24.31,,,,,,
339,05/08/19 09:23:34 AM,24.31,,,,,,
340,05/08/19 09:23:35 AM,24.31,,,,,,
341,05/08/19 09:23:36 AM,23.98,,,,,,
342,05/08/19 09:23:37 AM,23.98,,,,,,
343,05/08/19 09:23:38 AM,23.98,,,,,,
344,05/08/19 09:23:39 AM,24.98,,,,,,
345,05/08/19 09:23:40 AM,23.64,,,,,,
346,05/08/19 09:23:41 AM,23.98,,,,,,
347,05/08/19 09:23:42 AM,24.31,,,,,,
348,05/08/19 09:23:43 AM,24.98,,,,,,
349,05/08/19 09:23:44 AM,24.31,,,,,,
350,05/08/19 09:23:45 AM,24.31,,,,,,
351,05/08/19 09:23:46 AM,24.31,,,,,,
352,05/08/19 09:23:47 AM,24.31,,,,,,
353,05/08/19 09:23:48 AM,24.65,,,,,,
354,05/08/19 09:23:49 AM,24.31,,,,,,
355,05/08/19 09:23:50 AM,24.31,,,,,,
356,05/08/19 09:23:51 AM,24.31,,,,,,
357,05/08/19 09:23:52 AM,24.31,,,,,,
358,05/08/19 09:23:53 AM,24.31,,,,,,
359,05/08/19 09:23:54 AM,24.31,,,,,,
360,05/08/19 09:23:55 AM,24.31,,,,,,
361,05/08/19 09:23:56 AM,24.31,,,,,,
362,05/08/19 09:23:57 AM,24.31,,,,,,
363,05/08/19 09:23:58 AM,24.31,,,,,,
364,05/08/19 09:23:59 AM,24.31,,,,,,
